"Name","Location","FunctionSignature","FunctionSize"
"GetClass","00645ca0","TClass * GetClass(AKinematicsObstruction * this)","6"
"AKinematicsObstructionCircle","00645db0","undefined AKinematicsObstructionCircle(AKinematicsObstructionCircle * this)","57"
"Initialise","00645df0","bool Initialise(AKinematicsObstructionCircle * this\, TVector3 * param_1\, TQuaternion * param_2\, PProperties * param_3)","232"
"AffectUnit","00645ee0","void AffectUnit(AKinematicsObstructionCircle * this\, TVector3 * param_1\, TVector3 * param_2\, TVector3 * param_3)","643"
"GetEarlyStopRadius","00646170","float GetEarlyStopRadius(AKinematicsObstructionCircle * this\, TVector3 * param_1)","91"
"FUN_00646230","00646230","undefined FUN_00646230(int * * param_1)","34"
"~AKinematicsObstructionCircle","00646260","void ~AKinematicsObstructionCircle(AKinematicsObstructionCircle * this)","16"
"DeinitialiseStatic","00646270","void DeinitialiseStatic(void)","1"
"InitialiseStatic","00646280","void InitialiseStatic(void)","1"
"CreateObjectInPlace","00646290","TObject * CreateObjectInPlace(void * param_1)","26"
"CreateObject","006462b0","TObject * CreateObject(void)","34"
"GetClass","006462e0","TClass * GetClass(AKinematicsObstructionCircle * this)","6"
"GetSpeedRatio","006462f0","float GetSpeedRatio(ASteerKinematics * this)","63"
"Create","00646390","bool Create(ASteerKinematics * this\, TVector3 * param_1\, TVector3 * param_2\, ASteerTraits * param_3\, float param_4)","15"
"Create","006463a0","bool Create(ASteerKinematics * this\, ASteer * param_1)","24"
"Deserialise","006463c0","bool Deserialise(ASteerKinematics * this\, ASaveData * param_1\, ASteerTraits * param_2)","15"
"Serialise","006463d0","bool Serialise(ASteerKinematics * this\, ASaveData * param_1)","8"
"~ASteerKinematics","006463e0","void ~ASteerKinematics(ASteerKinematics * this)","13"
"ASteerKinematics","006463f0","undefined ASteerKinematics(ASteerKinematics * this)","29"
"DeinitialiseStatic","00646410","void DeinitialiseStatic(void)","1"
"InitialiseStatic","00646420","void InitialiseStatic(void)","1"
"CreateObjectInPlace","00646430","TObject * CreateObjectInPlace(void * param_1)","5"
"CreateObject","00646440","TObject * CreateObject(void)","3"
"GetClass","00646450","TClass * GetClass(ASteerKinematics * this)","6"
"ASteerKinematics2D","006464e0","undefined ASteerKinematics2D(ASteerKinematics2D * this)","99"
"Serialise","00646550","bool Serialise(ASteerKinematics2D * this\, ASaveData * param_1)","174"
"Deserialise","00646600","bool Deserialise(ASteerKinematics2D * this\, ASaveData * param_1\, ASteerTraits * param_2)","179"
"Create","006466c0","bool Create(ASteerKinematics2D * this\, ASteer * param_1)","483"
"Create","006468b0","bool Create(ASteerKinematics2D * this\, TVector3 * param_1\, TVector3 * param_2\, ASteerTraits * param_3\, float param_4)","143"
"Update","00646940","void Update(ASteerKinematics2D * this\, float param_1\, AKinematicsObstructionArray * param_2)","1012"
"Seek","00646dc0","bool Seek(ASteerKinematics2D * this\, TVector3 * param_1)","165"
"SeekFacing","00646e70","bool SeekFacing(ASteerKinematics2D * this\, TVector3 * param_1\, TVector3 * param_2\, float param_3\, float param_4)","179"
"SetSeekConstant","00646f30","void SetSeekConstant(ASteerKinematics2D * this\, TVector3 * param_1)","357"
"IsSeekingConstant","006471f0","bool IsSeekingConstant(ASteerKinematics2D * this)","13"
"CancelSeekConstant","00647200","void CancelSeekConstant(ASteerKinematics2D * this)","9"
"IsFacingAtDesiredFacing","00647210","bool IsFacingAtDesiredFacing(ASteerKinematics2D * this)","54"
"GetMovementDir","00647250","TVector3 * GetMovementDir(ASteerKinematics2D * this)","6"
"GetFacingDir","00647260","TVector3 * GetFacingDir(ASteerKinematics2D * this)","6"
"SetDesiredMovementDir","00647270","void SetDesiredMovementDir(ASteerKinematics2D * this\, TVector3 * param_1)","24"
"SetDesiredSpeed","00647290","void SetDesiredSpeed(ASteerKinematics2D * this\, float param_1)","10"
"SetSpeed","006472a0","void SetSpeed(ASteerKinematics2D * this\, float param_1)","13"
"SetFacing","006472b0","void SetFacing(ASteerKinematics2D * this\, TVector3 * param_1)","41"
"SetPosition","006472e0","bool SetPosition(ASteerKinematics2D * this\, TVector3 * param_1)","29"
"Halt","00647300","void Halt(ASteerKinematics2D * this)","8"
"~ASteerKinematics2D","00647310","void ~ASteerKinematics2D(ASteerKinematics2D * this)","16"
"DeinitialiseStatic","00647320","void DeinitialiseStatic(void)","1"
"InitialiseStatic","00647330","void InitialiseStatic(void)","1"
"CreateObjectInPlace","00647340","TObject * CreateObjectInPlace(void * param_1)","26"
"CreateObject","00647360","TObject * CreateObject(void)","34"
"GetClass","00647390","TClass * GetClass(ASteerKinematics2D * this)","6"
"Create","00647420","bool Create(ASteerKinematicsSimple2D * this\, ASteer * param_1)","330"
"Create","00647570","bool Create(ASteerKinematicsSimple2D * this\, TVector3 * param_1\, TVector3 * param_2\, ASteerTraits * param_3\, float param_4)","87"
"ASteerKinematicsSimple2D","006475d0","undefined ASteerKinematicsSimple2D(ASteerKinematicsSimple2D * this)","81"
"Update","00647630","void Update(ASteerKinematicsSimple2D * this\, float param_1\, AKinematicsObstructionArray * param_2)","92"
"ReconstructExactPosition","00647690","void ReconstructExactPosition(ASteerKinematicsSimple2D * this\, TVector3 * param_1)","86"
"ReconstructExactFacing","006476f0","void ReconstructExactFacing(ASteerKinematicsSimple2D * this\, TVector3 * param_1)","61"
"SetSeekConstant","00647730","void SetSeekConstant(ASteerKinematicsSimple2D * this\, TVector3 * param_1)","87"
"ProcessMovementToTarget","006478e0","void ProcessMovementToTarget(ASteerKinematicsSimple2D * this\, float param_1)","3"
"IsSeekingConstant","006478f0","bool IsSeekingConstant(ASteerKinematicsSimple2D * this)","29"
"CancelSeekConstant","00647910","void CancelSeekConstant(ASteerKinematicsSimple2D * this)","8"
"GetMovementDir","00647920","TVector3 * GetMovementDir(ASteerKinematicsSimple2D * this)","6"
"GetFacingDir","00647930","TVector3 * GetFacingDir(ASteerKinematicsSimple2D * this)","6"
"SetDesiredMovementDir","00647940","void SetDesiredMovementDir(ASteerKinematicsSimple2D * this\, TVector3 * param_1)","3"
"SetDesiredSpeed","00647950","void SetDesiredSpeed(ASteerKinematicsSimple2D * this\, float param_1)","10"
"SetSpeed","00647960","void SetSpeed(ASteerKinematicsSimple2D * this\, float param_1)","10"
"SetFacing","00647970","void SetFacing(ASteerKinematicsSimple2D * this\, TVector3 * param_1)","3"
"SetPosition","00647980","bool SetPosition(ASteerKinematicsSimple2D * this\, TVector3 * param_1)","53"
"GetVelocity","006479c0","TVector3 GetVelocity(ASteerKinematicsSimple2D * this)","29"
"SeekFacing","006479e0","bool SeekFacing(ASteerKinematicsSimple2D * this\, TVector3 * param_1\, TVector3 * param_2\, float param_3\, float param_4)","13"
"Seek","006479f0","bool Seek(ASteerKinematicsSimple2D * this\, TVector3 * param_1)","46"
"Halt","00647a20","void Halt(ASteerKinematicsSimple2D * this)","1"
"~ASteerKinematicsSimple2D","00647a30","void ~ASteerKinematicsSimple2D(ASteerKinematicsSimple2D * this)","16"
"DeinitialiseStatic","00647a40","void DeinitialiseStatic(void)","1"
"InitialiseStatic","00647a50","void InitialiseStatic(void)","1"
"CreateObjectInPlace","00647a60","TObject * CreateObjectInPlace(void * param_1)","26"
"CreateObject","00647a80","TObject * CreateObject(void)","34"
"GetClass","00647ab0","TClass * GetClass(ASteerKinematicsSimple2D * this)","6"
"Init","00647ac0","void Init(ASteerTraits * this)","57"
"~ASteerTraits","00647b00","void ~ASteerTraits(ASteerTraits * this)","7"
"ASteerTraits","00647b10","undefined ASteerTraits(ASteerTraits * this)","21"
"AManualInteraction","00647bb0","undefined AManualInteraction(AManualInteraction * this\, ASteer * param_1)","59"
"IsUnitStopped","00647bf0","bool IsUnitStopped(AManualInteraction * this\, ASteer * param_1)","105"
"SetFinished","00647cc0","void SetFinished(AManualInteraction * this)","5"
"CancelInteraction","00647cd0","void CancelInteraction(AManualInteraction * this\, ASteer * param_1)","21"
"IsFinished","00647cf0","bool IsFinished(AManualInteraction * this\, ASteer * param_1)","40"
"Update","00647d20","void Update(AManualInteraction * this\, float param_1\, ASteer * param_2)","3"
"~AManualInteraction","00647d30","void ~AManualInteraction(AManualInteraction * this)","16"
"DeinitialiseStatic","00647d40","void DeinitialiseStatic(void)","1"
"InitialiseStatic","00647d50","void InitialiseStatic(void)","1"
"CreateObjectInPlace","00647d60","TObject * CreateObjectInPlace(void * param_1)","5"
"CreateObject","00647d70","TObject * CreateObject(void)","3"
"GetClass","00647d80","TClass * GetClass(AManualInteraction * this)","6"
"ARoadAddonInteraction","00647e10","undefined ARoadAddonInteraction(ARoadAddonInteraction * this\, ASteerInteractionNode * param_1\, ASteer * param_2\, ARoadPoint * param_3\, ANamedAnimation param_4\, bool param_5\, float param_6)","202"
"Update","00647ee0","void Update(ARoadAddonInteraction * this\, float param_1\, ASteer * param_2)","174"
"CancelInteraction","00647f90","void CancelInteraction(ARoadAddonInteraction * this\, ASteer * param_1)","66"
"IsFinished","00648130","bool IsFinished(ARoadAddonInteraction * this\, ASteer * param_1)","14"
"~ARoadAddonInteraction","00648140","void ~ARoadAddonInteraction(ARoadAddonInteraction * this)","27"
"DeinitialiseStatic","00648160","void DeinitialiseStatic(void)","1"
"InitialiseStatic","00648170","void InitialiseStatic(void)","1"
"CreateObjectInPlace","00648180","TObject * CreateObjectInPlace(void * param_1)","5"
"CreateObject","00648190","TObject * CreateObject(void)","3"
"GetClass","006481a0","TClass * GetClass(ARoadAddonInteraction * this)","6"
"ARoadPairInteraction","006481b0","undefined ARoadPairInteraction(ARoadPairInteraction * this\, ASteerInteractionNode * param_1\, ASteer * param_2\, ASteer * param_3)","63"
"~ARoadPairInteraction","006481f0","void ~ARoadPairInteraction(ARoadPairInteraction * this)","203"
"Create","006482c0","bool Create(ARoadPairInteraction * this\, ASteer * param_1\, ASteer * param_2\, ANamedAnimation * param_3\, ANamedAnimation * param_4)","402"
"Update","00648460","void Update(ARoadPairInteraction * this\, float param_1\, ASteer * param_2)","706"
"Initialise","00648730","bool Initialise(ARoadPairInteractionNode * this\, PProperties * param_1)","83"
"CheckForNewInteraction","00648790","ASteerInteraction * CheckForNewInteraction(ARoadPairInteractionNode * this\, ASteer * param_1)","562"
"GetVisitorAnimType","006489d0","AnimType GetVisitorAnimType(AVisitorInterface * param_1)","72"
"DeinitialiseStatic","00648bc0","void DeinitialiseStatic(void)","1"
"InitialiseStatic","00648bd0","void InitialiseStatic(void)","1"
"CreateObjectInPlace","00648be0","TObject * CreateObjectInPlace(void * param_1)","105"
"CreateObject","00648c50","TObject * CreateObject(void)","103"
"GetClass","00648cc0","TClass * GetClass(ARoadPairInteractionNode * this)","6"
"CancelInteraction","00648cd0","void CancelInteraction(ARoadPairInteraction * this\, ASteer * param_1)","24"
"IsFinished","00648cf0","bool IsFinished(ARoadPairInteraction * this\, ASteer * param_1)","14"
"DeinitialiseStatic","00648d00","void DeinitialiseStatic(void)","1"
"InitialiseStatic","00648d10","void InitialiseStatic(void)","1"
"CreateObjectInPlace","00648d20","TObject * CreateObjectInPlace(void * param_1)","5"
"CreateObject","00648d30","TObject * CreateObject(void)","3"
"GetClass","00648d40","TClass * GetClass(ARoadPairInteraction * this)","6"
"ARoadRestAddonInteraction","00648ef0","undefined ARoadRestAddonInteraction(ARoadRestAddonInteraction * this\, ASteerInteractionNode * param_1\, ASteer * param_2\, ARoadPoint * param_3\, ANamedAnimation param_4\, bool param_5\, float param_6)","150"
"Update","00648f90","void Update(ARoadRestAddonInteraction * this\, float param_1\, ASteer * param_2)","169"
"Initialise","00649040","bool Initialise(ARoadRestAddonInteractionNode * this\, PProperties * param_1)","188"
"CheckForNewInteraction","00649100","ASteerInteraction * CheckForNewInteraction(ARoadRestAddonInteractionNode * this\, ASteer * param_1)","514"
"FUN_006494b0","006494b0","undefined FUN_006494b0(int * * param_1)","34"
"DeinitialiseStatic","006494e0","void DeinitialiseStatic(void)","1"
"InitialiseStatic","006494f0","void InitialiseStatic(void)","1"
"CreateObjectInPlace","00649500","TObject * CreateObjectInPlace(void * param_1)","41"
"CreateObject","00649530","TObject * CreateObject(void)","48"
"GetClass","00649560","TClass * GetClass(ARoadRestAddonInteractionNode * this)","6"
"DeinitialiseStatic","00649570","void DeinitialiseStatic(void)","1"
"InitialiseStatic","00649580","void InitialiseStatic(void)","1"
"CreateObjectInPlace","00649590","TObject * CreateObjectInPlace(void * param_1)","5"
"CreateObject","006495a0","TObject * CreateObject(void)","3"
"GetClass","006495b0","TClass * GetClass(ARoadRestAddonInteraction * this)","6"
"~ARoadRestAddonInteractionNode","006495d0","void ~ARoadRestAddonInteractionNode(ARoadRestAddonInteractionNode * this)","21"
"ARoadRestAddonInteractionNode","006495f0","undefined ARoadRestAddonInteractionNode(ARoadRestAddonInteractionNode * this\, ARoadRestAddonInteractionNode * param_1)","68"
"ARoadRestAddonInteractionNode","00649640","undefined ARoadRestAddonInteractionNode(ARoadRestAddonInteractionNode * this)","28"
"~ARoadRestAddonInteraction","00649660","void ~ARoadRestAddonInteraction(ARoadRestAddonInteraction * this)","10"
"ASingleAnimInteraction","006496f0","undefined ASingleAnimInteraction(ASingleAnimInteraction * this\, ASteerInteractionNode * param_1\, ASteer * param_2\, ANamedAnimation param_3\, float param_4\, TVector3 param_5\, float param_6)","198"
"Update","006497c0","void Update(ASingleAnimInteraction * this\, float param_1\, ASteer * param_2)","345"
"CancelInteraction","00649dd0","void CancelInteraction(ASingleAnimInteraction * this\, ASteer * param_1)","31"
"IsFinished","00649df0","bool IsFinished(ASingleAnimInteraction * this\, ASteer * param_1)","37"
"~ASingleAnimInteraction","00649e20","void ~ASingleAnimInteraction(ASingleAnimInteraction * this)","27"
"DeinitialiseStatic","00649e40","void DeinitialiseStatic(void)","1"
"InitialiseStatic","00649e50","void InitialiseStatic(void)","1"
"CreateObjectInPlace","00649e60","TObject * CreateObjectInPlace(void * param_1)","5"
"CreateObject","00649e70","TObject * CreateObject(void)","3"
"GetClass","00649e80","TClass * GetClass(ASingleAnimInteraction * this)","6"
"~ASteerInteraction","00649f80","void ~ASteerInteraction(ASteerInteraction * this)","32"
"UpdateCheckFinished","00649fa0","bool UpdateCheckFinished(ASteerInteraction * this\, float param_1\, ASteer * param_2)","64"
"FUN_00649fe0","00649fe0","undefined FUN_00649fe0(void)","125"
"InteractionDestroyed","0064a080","void InteractionDestroyed(ASteerInteractionNode * this\, ASteerInteraction * param_1)","3"
"CheckForNewInteraction","0064a090","ASteerInteraction * CheckForNewInteraction(ASteerInteractionNode * this\, ASteer * param_1)","5"
"Initialise","0064a0a0","bool Initialise(ASteerInteractionNode * this\, PProperties * param_1)","5"
"~ASteerInteractionNode","0064a0b0","void ~ASteerInteractionNode(ASteerInteractionNode * this)","13"
"ASteerInteractionNode","0064a0c0","undefined ASteerInteractionNode(ASteerInteractionNode * this)","35"
"DeinitialiseStatic","0064a0f0","void DeinitialiseStatic(void)","1"
"InitialiseStatic","0064a100","void InitialiseStatic(void)","1"
"CreateObjectInPlace","0064a110","TObject * CreateObjectInPlace(void * param_1)","26"
"CreateObject","0064a130","TObject * CreateObject(void)","34"
"GetClass","0064a160","TClass * GetClass(ASteerInteractionNode * this)","6"
"CancelInteraction","0064a170","void CancelInteraction(ASteerInteraction * this\, ASteer * param_1)","15"
"ASteerInteraction","0064a180","undefined ASteerInteraction(ASteerInteraction * this\, ASteerInteractionNode * param_1\, ASteer * param_2)","43"
"DeinitialiseStatic","0064a1b0","void DeinitialiseStatic(void)","1"
"InitialiseStatic","0064a1c0","void InitialiseStatic(void)","1"
"CreateObjectInPlace","0064a1d0","TObject * CreateObjectInPlace(void * param_1)","5"
"CreateObject","0064a1e0","TObject * CreateObject(void)","3"
"GetClass","0064a1f0","TClass * GetClass(ASteerInteraction * this)","6"
"ASteerInteractionManager","0064a200","undefined ASteerInteractionManager(ASteerInteractionManager * this)","64"
"~ASteerInteractionManager","0064a240","void ~ASteerInteractionManager(ASteerInteractionManager * this)","434"
"Create","0064a420","bool Create(ASteerInteractionManager * this)","712"
"CheckForNewInteractionAux","0064a6f0","bool CheckForNewInteractionAux(ASteerInteractionManager * this\, TNodeList<class_ASteerInteractionNode> * param_1\, ASteer * param_2)","111"
"FUN_0064a7c0","0064a7c0","undefined FUN_0064a7c0(int * * param_1)","34"
"Update","0064a7f0","void Update(ASteerInteractionManager * this\, float param_1)","33"
"DeinitialiseStatic","0064a820","void DeinitialiseStatic(void)","1"
"InitialiseStatic","0064a830","void InitialiseStatic(void)","1"
"CreateObjectInPlace","0064a840","TObject * CreateObjectInPlace(void * param_1)","26"
"CreateObject","0064a860","TObject * CreateObject(void)","34"
"GetClass","0064a890","TClass * GetClass(ASteerInteractionManager * this)","6"
"AVisitorInteractionNode","0064a8c0","undefined AVisitorInteractionNode(AVisitorInteractionNode * this)","92"
